시군구명,업체명,주소,위도,경도,전화번호,주차가능여부,이미지,,,,
사상구,에스 호텔,부산광역시 사상구 괘법동 544-9,35.16332153,128.9859644,051-317-9525,Y,song/image/sample_image.png,,,,
사상구,동원장,부산광역시 사상구 괘법동 555-17,35.15943368,128.9868817,051-322-9200,N,song/image/sample_image.png,,,,
사상구,느티나무오리불고기,부산광역시 사상구 괘법동 824-7,35.16675524,128.9833533,051-328-8206,N,song/image/sample_image.png,,,,
사상구,일루아,부산광역시 사상구 괘법동 271-29,35.16565484,128.9833959,051-714-3222,Y,song/image/sample_image.png,,,,
사상구,1RUA,부산광역시 사상구 괘법동 271-29,35.16565484,128.9833959,051-714-3222,Y,song/image/sample_image.png,,,,
사상구,썸 호텔,부산광역시 사상구 괘법동 526-25,35.16396152,128.9825928,051-316-7770,Y,song/image/sample_image.png,,,,
사상구,빈스70호텔,부산광역시 사상구 괘법동 527-37,35.16427167,128.9807283,051-315-6415,Y,song/image/sample_image.png,,,,
사상구,루이스호텔,부산광역시 사상구 괘법동 526-49,35.16418159,128.9828954,051-322-2999,Y,song/image/sample_image.png,,,,
사상구,나무늘보호텔,부산광역시 사상구 괘법동 526-19,35.16401217,128.9822777,051-317-7337,Y,song/image/sample_image.png,,,,
사상구,온정장,부산광역시 사상구 괘법동 272-7,35.16452556,128.9840366,051-328-0071,N,song/image/sample_image.png,,,,
사상구,연화장,부산광역시 사상구 괘법동 271-14,35.16535433,128.9835432,051-323-7677,N,song/image/sample_image.png,,,,
사상구,호텔더반,부산광역시 사상구 괘법동 272-2,35.16503543,128.9838959,051-320-9400,Y,song/image/sample_image.png,,,,
사상구,금강,부산광역시 사상구 괘법동 581-11,35.15876827,128.9851848,051-311-5420,N,song/image/sample_image.png,,,,
사상구,프리미엄아바호텔,부산광역시 사상구 괘법동 559-4,35.1614781,128.9828291,051-327-8285,Y,song/image/sample_image.png,,,,
사상구,하운드호텔 사상점,부산광역시 사상구 괘법동 569-16,35.16180927,128.9776934,051-323-1211,Y,song/image/sample_image.png,,,,
사상구,호텔 979,부산광역시 사상구 모라동 979-2,35.1883001,128.9886251,070-4991-0473,Y,song/image/sample_image.png,,,,
사상구,화성장,부산광역시 사상구 모라동 1354-4,35.18950433,128.9904763,051-554-2283,N,song/image/sample_image.png,,,,
사상구,호텔이레,부산광역시 사상구 모라동 725-9,35.18245111,128.9841552,051-305-5999,Y,song/image/sample_image.png,,,,
사상구,삼락생태공원오토캠핑장,부산광역시 사상구 삼락동 29-59,35.16652587,128.9690914,051-303-0048,Y,song/image/sample_image.png,,,,
사상구,호텔더메이,부산광역시 사상구 삼락동 18994,35.19522639,128.9861284,051-301-6227,Y,song/image/sample_image.png,,,,
사상구,호텔프랜치코드,부산광역시 사상구 엄궁동 385-2,35.12869769,128.9686695,051-316-9096,Y,song/image/sample_image.png,,,,
사상구,미니호텔,부산광역시 사상구 주례동 74-22,35.14934912,129.012609,051-315-8543,Y,song/image/sample_image.png,,,,
사하구,방가방가게스트하우스,부산광역시 사하구 감천동 10-45,35.09713343,129.0095616,051-207-1212,N,song/image/sample_image.png,,,,
사하구,방가방가게스트하우스,부산광역시 사하구 감천동 10-36,35.09721415,129.0094799,051-207-1212,N,song/image/sample_image.png,,,,
사하구,파라다이스,부산광역시 사하구 감천동 393-11,35.08588204,129.0053656,051-202-1118,N,song/image/sample_image.png,,,,
사하구,청운장,부산광역시 사하구 괴정동 563-8,35.09722541,128.9847249,051-292-4097,Y,song/image/sample_image.png,,,,
사하구,로쏘호텔,부산광역시 사하구 괴정동 1002-1,35.10061304,128.9933311,051-203-3636,Y,song/image/sample_image.png,,,,
사하구,크로바 호텔,부산광역시 사하구 괴정동 477-2,35.09641173,128.9940128,051-205-6611,Y,song/image/sample_image.png,,,,
사하구,그리스,부산광역시 사하구 다대동 203-1,35.05784712,128.9743705,051-261-3960,N,song/image/sample_image.png,,,,
사하구,오이아호텔,부산광역시 사하구 다대동 851-1,35.0574017,128.9727617,051-261-0600,Y,song/image/sample_image.png,,,,
사하구,로망스,부산광역시 사하구 다대동 894,35.05678082,128.9715072,051-263-3303,Y,song/image/sample_image.png,,,,
사하구,부산 당리 오투,부산광역시 사하구 당리동 325-14,35.10272907,128.9750842,051-293-2010,Y,song/image/sample_image.png,,,,
사하구,투하트,부산광역시 사하구 장림동 241-6,35.07959919,128.9778273,051-711-1188,N,song/image/sample_image.png,,,,
사하구,레이어스호텔,부산광역시 사하구 하단동 525-4,35.10661587,128.9643563,051-999-1700,Y,song/image/sample_image.png,,,,
사하구,E팰리스호텔,부산광역시 사하구 하단동 513-3,35.10878682,128.965705,051-207-5083,Y,song/image/sample_image.png,,,,
사하구,E 팰리스 호텔,부산광역시 사하구 하단동 513-3,35.10879272,128.965702,051-207-5083,Y,song/image/sample_image.png,,,,
사하구,브라운도트호텔,부산광역시 사하구 하단동 512-4,35.1083359,128.9658337,051-201-3994,Y,song/image/sample_image.png,,,,
사하구,라스베가스관광호텔,부산광역시 사하구 하단동 527-2,35.10741051,128.966534,051-206-0472,Y,song/image/sample_image.png,,,,
사하구,그린힐호텔,부산광역시 사하구 하단동 511-11,35.10774326,128.9668249,051-206-0289,Y,song/image/sample_image.png,,,,
사하구,굿타임,부산광역시 사하구 하단동 515-16,35.10751927,128.9643215,051-202-2841,Y,song/image/sample_image.png,,,,
사하구,머물다호텔,부산광역시 사하구 하단동 512-2,35.10824527,128.9656181,051-293-8306,Y,song/image/sample_image.png,,,,
사하구,퍼블릭,부산광역시 사하구 하단동 514-25,35.10752392,128.9646676,051-204-3230,Y,song/image/sample_image.png,,,,
사하구,와우호텔,부산광역시 사하구 하단동 515-12,35.10775891,128.9644718,051-203-1188,Y,song/image/sample_image.png,,,,
서구,부산비치관광호텔,부산광역시 서구 남부민동 523-44,35.08497673,129.0262775,051-231-0750,Y,song/image/sample_image.png,,,,
서구,대흥장,부산광역시 서구 남부민동 140-4,35.08753447,129.0239181,051-256-2323,N,song/image/sample_image.png,,,,
서구,대흥장,부산광역시 서구 남부민동 140-4,35.08753066,129.0239198,051-256-2323,N,song/image/sample_image.png,,,,
서구,부산탕,부산광역시 서구 남부민동 645-2,35.09207816,129.0234975,051-243-7365,Y,song/image/sample_image.png,,,,
서구,금호장,부산광역시 서구 부민동1가 13-17,35.10402939,129.0210154,051-244-4567,N,song/image/sample_image.png,,,,
서구,구덕야영장,부산광역시 서구 서대신동3가 13,35.12554995,129.0096934,051-246-4685,Y,song/image/sample_image.png,,,,
서구,구덕야영장구덕수련원,부산광역시 서구 서대신동3가 750,35.1252737,129.0107942,051-246-4685,Y,song/image/sample_image.png,,,,
서구,템플스테이생활관,부산광역시 서구 서대신동3가 1,35.12655044,129.0120484,051-242-0691,Y,song/image/sample_image.png,,,,
서구,투헤븐호텔,부산광역시 서구 암남동 171-7,35.0782926,129.0223655,051-245-4330,Y,song/image/sample_image.png,,,,
서구,99.9호텔,부산광역시 서구 암남동 34090,35.07943772,129.0220522,051-257-9800,Y,song/image/sample_image.png,,,,
서구,마리나호텔,부산광역시 서구 암남동 135,35.07750957,129.0214864,051-256-8899,Y,song/image/sample_image.png,,,,
서구,페어필드바이메리어트,부산광역시 서구 암남동 230,35.07768112,129.0192239,051-260-0000,Y,song/image/sample_image.png,,,,
서구,베스트웨스턴플러스 부산송도호텔,부산광역시 서구 암남동 234,35.07720798,129.0178244,051-977-8888,Y,song/image/sample_image.png,,,,
서구,호텔아비숑,부산광역시 서구 암남동 171-30,35.07819076,129.0223909,051-253-1684,Y,song/image/sample_image.png,,,,
서구,코자자호텔,부산광역시 서구 암남동 171-13,35.07771277,129.0225877,051-231-6486,Y,song/image/sample_image.png,,,,
서구,아비숑,부산광역시 서구 암남동 171-30,35.07821514,129.0223806,051-253-1684,Y,song/image/sample_image.png,,,,
서구,옐로하우스,부산광역시 서구 암남동 191-2,35.07810781,129.0205582,051-256-5324,N,song/image/sample_image.png,,,,
서구,로얄장,부산광역시 서구 암남동 136-13,35.0777064,129.0214716,051-257-2288,N,song/image/sample_image.png,,,,
서구,로얄장,부산광역시 서구 암남동 136-13,35.07772106,129.0214822,051-257-2288,N,song/image/sample_image.png,,,,
서구,2월호텔 송도점,부산광역시 서구 암남동 622-45,35.0653058,129.0136846,051-241-1631,Y,song/image/sample_image.png,,,,
서구,아리아호텔,부산광역시 서구 암남동 622-46,35.06512798,129.0137584,051-241-2501,Y,song/image/sample_image.png,,,,
서구,송도비치호텔,부산광역시 서구 암남동 541-6,35.07478579,129.0156895,051-254-2000,Y,song/image/sample_image.png,,,,
서구,호텔쿼츠,부산광역시 서구 암남동 622-57,35.06480252,129.0136764,051-231-0055,Y,song/image/sample_image.png,,,,
서구,더메이,부산광역시 서구 암남동 334-5,35.07710148,129.0167241,051-256-1222,Y,song/image/sample_image.png,,,,
서구,유엔송도호텔,부산광역시 서구 암남동 335-5,35.07736694,129.0161449,051-242-6635,Y,song/image/sample_image.png,,,,
서구,더메이,부산광역시 서구 암남동 334-5,35.07709886,129.0167165,051-256-1222,Y,song/image/sample_image.png,,,,
서구,브라운도트호텔 송도해수욕장점,부산광역시 서구 암남동 236-3,35.07677393,129.0170325,051-256-1233,Y,song/image/sample_image.png,,,,
서구,EL호텔,부산광역시 서구 암남동 351-4,35.07720063,129.0170002,051-711-9427,Y,song/image/sample_image.png,,,,
서구,호텔얌,부산광역시 서구 암남동 351-1,35.07745152,129.0168941,051-242-5800,Y,song/image/sample_image.png,,,,
서구,부산 송도 휴,부산광역시 서구 암남동 351-7,35.07699528,129.0170686,051-247-0045,Y,song/image/sample_image.png,,,,
서구,천마에코하우스,부산광역시 서구 초장동 38-20,35.09608838,129.01741,070-8917-1503,Y,song/image/sample_image.png,,,,
서구,더샵호텔,부산광역시 서구 충무동1가 ,35.09666499,129.0255186,051-247-8866,Y,song/image/sample_image.png,,,,
서구,더샵호텔,부산광역시 서구 충무동1가 ,35.09669791,129.0255104,051-247-8865,Y,song/image/sample_image.png,,,,
서구,버튼호텔,부산광역시 서구 충무동1가 ,35.09731209,129.0246724,051-257-8254,Y,song/image/sample_image.png,,,,
서구,천수장,부산광역시 서구 충무동2가 4,35.09514779,129.0230852,051-254-8851,N,song/image/sample_image.png,,,,
서구,천수장,부산광역시 서구 충무동2가 ,35.09514777,129.0230852,051-254-8851,N,song/image/sample_image.png,,,,
서구,녹원장,부산광역시 서구 충무동3가 42,35.09401567,129.0212346,051-256-0335,N,song/image/sample_image.png,,,,
수영구,뷰띠끄호텔,부산광역시 수영구 광안동 194-8,35.15321794,129.1170426,051-753-5001,Y,song/image/sample_image.png,,,,
수영구,WOODHOUSE HOTEL,부산광역시 수영구 광안동 157-11,35.15716031,129.1195835,051-754-5789,N,song/image/sample_image.png,,,,
수영구,솔게스트하우스 부산파티점,부산광역시 수영구 광안동 192-1,35.15457462,129.1187264,1522-2364,N,song/image/sample_image.png,,,,
수영구,호메르스호텔,부산광역시 수영구 광안동 193-1,35.15342504,129.1179674,051-750-8000,Y,song/image/sample_image.png,,,,
수영구,아쿠아펠리스호텔,부산광역시 수영구 광안동 192-5,35.15406972,129.1188353,051-790-2300,Y,song/image/sample_image.png,,,,
수영구,켄트 호텔,부산광역시 수영구 광안동 192-7,35.15422798,129.1191294,1670-7464,Y,song/image/sample_image.png,,,,
수영구,SEASEE게스트하우스,부산광역시 수영구 광안동 197-16,35.15156854,129.1166653,051-761-2223,N,song/image/sample_image.png,,,,
수영구,호텔1,부산광역시 수영구 광안동 196-3,35.15249612,129.1173796,051-759-1011,N,song/image/sample_image.png,,,,
수영구,호텔센트럴베이,부산광역시 수영구 광안동 197-2,35.15147287,129.1164364,051-982-9700,Y,song/image/sample_image.png,,,,
수영구,뷰먼드 풀빌라,부산광역시 수영구 광안동 201-9,35.14922574,129.1148125,051-711-8870,Y,song/image/sample_image.png,,,,
수영구,호메르스 호텔,부산광역시 수영구 광안동 193-1,35.15342577,129.11798,051-750-8000,Y,song/image/sample_image.png,,,,
수영구,루크하우스,부산광역시 수영구 광안동 203-18,35.14871769,129.1139602,051-753-0110,Y,song/image/sample_image.png,,,,
수영구,브라운도트 호텔 광안리해수욕장점,부산광역시 수영구 광안동 202-4,35.14981237,129.1147818,051-753-3288,Y,song/image/sample_image.png,,,,
수영구,누리호스텔,부산광역시 수영구 광안동 197-34,35.15173146,129.116631,051-756-2216,Y,song/image/sample_image.png,,,,
수영구,하운드호텔,부산광역시 수영구 광안동 204-5,35.14888374,129.1145507,051-755-0072,Y,song/image/sample_image.png,,,,
수영구,투헤븐호텔,부산광역시 수영구 광안동 202-8,35.14951152,129.1145706,051-757-7661,Y,song/image/sample_image.png,,,,
수영구,망고호텔,부산광역시 수영구 광안동 197-1,35.15189732,129.1167352,051-758-6960,N,song/image/sample_image.png,,,,
수영구,더뷰게스트하우스,부산광역시 수영구 광안동 199-6,35.15049668,129.115316,051-921-5115,N,song/image/sample_image.png,,,,
수영구,씨유호텔,부산광역시 수영구 광안동 204-2,35.14903052,129.1146047,051-754-5751,Y,song/image/sample_image.png,,,,
수영구,누리호텔,부산광역시 수영구 광안동 197-34,35.15174846,129.1166075,051-756-2216,Y,song/image/sample_image.png,,,,
수영구,유토피아관광호텔,부산광역시 수영구 광안동 18323,35.16744421,129.1171132,051-757-1100,Y,song/image/sample_image.png,,,,
수영구,웁스호텔,부산광역시 수영구 광안동 74-13,35.16686743,129.1156296,051-754-3003,Y,song/image/sample_image.png,,,,
수영구,호텔더라찌,부산광역시 수영구 광안동 164-5,35.15527099,129.1131799,051-751-0134,Y,song/image/sample_image.png,,,,
수영구,부산아시아영화학교,부산광역시 수영구 광안동 1276-1,35.15180194,129.1078474,051-750-3204,Y,song/image/sample_image.png,,,,
수영구,디스커버리부산게스트하우스,부산광역시 수영구 광안동 50-21,35.16734883,129.116424,051-714-1666,N,song/image/sample_image.png,,,,
수영구,금련산청소년수련원,부산광역시 수영구 광안동 산59-1,35.15516094,129.1022813,051-625-0709,Y,song/image/sample_image.png,,,,
수영구,델라디,부산광역시 수영구 남천동 3-39,35.14810188,129.1141239,051-623-5886,N,song/image/sample_image.png,,,,
수영구,갤러리호텔,부산광역시 수영구 남천동 ,35.14605111,129.1105322,051-625-4000,Y,song/image/sample_image.png,,,,
수영구,레이게스트하우스,부산광역시 수영구 민락동 185-9,35.15491892,129.1189844,070-8828-5454,N,song/image/sample_image.png,,,,
수영구,에이치라운지,부산광역시 수영구 민락동 178-13,35.15516457,129.1211644,070-8877-0607,Y,song/image/sample_image.png,,,,
수영구,베스트루이스해밀턴호텔,부산광역시 수영구 민락동 181-205,35.15557963,129.1240009,051-760-0808,Y,song/image/sample_image.png,,,,
수영구,브라운도트호텔,부산광역시 수영구 민락동 181-154,35.15405956,129.1246982,051-755-8284,Y,song/image/sample_image.png,,,,
수영구,오션스테이호텔,부산광역시 수영구 민락동 181-154,35.1539705,129.1245151,051-759-0100,Y,song/image/sample_image.png,,,,
수영구,더베이클럽호텔,부산광역시 수영구 민락동 181-154,35.1539705,129.1245151,051-761-1369,Y,song/image/sample_image.png,,,,
수영구,호텔디옴므,부산광역시 수영구 민락동 181-154,35.15396161,129.1245126,051-751-9733,Y,song/image/sample_image.png,,,,
수영구,스타호텔,부산광역시 수영구 민락동 181-90,35.15577556,129.1250287,051-761-1800,Y,song/image/sample_image.png,,,,
수영구,호텔더그랑,부산광역시 수영구 민락동 181-91,35.15585579,129.1252446,051-754-0533,Y,song/image/sample_image.png,,,,
수영구,페트라하우스,부산광역시 수영구 민락동 181-52,35.15713434,129.1260372,051-754-0881,Y,song/image/sample_image.png,,,,
수영구,레지던스호텔 다온채,부산광역시 수영구 민락동 12420,35.15770589,129.1264923,051-758-4400,Y,song/image/sample_image.png,,,,
수영구,광안스테이,부산광역시 수영구 민락동 ,35.15783606,129.1267085,051-751-7255,Y,song/image/sample_image.png,,,,
수영구,호텔런더너,부산광역시 수영구 민락동 121-8,35.15765609,129.128702,051-755-0055,Y,song/image/sample_image.png,,,,
수영구,호텔메종,부산광역시 수영구 민락동 181-49,35.15700292,129.1255247,051-757-5454,Y,song/image/sample_image.png,,,,
수영구,라움103,부산광역시 수영구 민락동 110-51,35.15479506,129.1318229,051-758-1030,Y,song/image/sample_image.png,,,,
수영구,호텔AG405,부산광역시 수영구 민락동 110-60,35.15646734,129.1346184,051-757-2500,Y,song/image/sample_image.png,,,,
수영구,호텔헤이,부산광역시 수영구 민락동 181-145,35.15453083,129.1242139,051-759-3030,Y,song/image/sample_image.png,,,,
수영구,게드게스트하우스,부산광역시 수영구 민락동 181-141,35.15472203,129.124115,051-756-4139,N,song/image/sample_image.png,,,,
수영구,브라운도트호텔,부산광역시 수영구 수영동 450-5,35.16859428,129.11412,051-755-3333,Y,song/image/sample_image.png,,,,
연제구,브이호텔,부산광역시 연제구 연산동 1244-6,35.18581461,129.0794012,051-864-6122,Y,song/image/sample_image.png,,,,
연제구,더 제니스 호텔,부산광역시 연제구 연산동 1279-26,35.18524061,129.079743,051-868-3335,Y,song/image/sample_image.png,,,,
연제구,아마레호텔연산점,부산광역시 연제구 연산동 1255-6,35.18640951,129.0786249,051-851-8500,Y,song/image/sample_image.png,,,,
연제구,시애틀비 호텔,부산광역시 연제구 연산동 1255-4,35.18627897,129.0788869,051-852-7685,Y,song/image/sample_image.png,,,,
연제구,호텔야자 연산1호점,부산광역시 연제구 연산동 1255-9,35.18652291,129.0783914,051-868-0728,Y,song/image/sample_image.png,,,,
연제구,호텔 스미스,부산광역시 연제구 연산동 1143-9,35.186644,129.078785,051-862-7878,Y,song/image/sample_image.png,,,,
연제구,호텔야자 연산1호점,부산광역시 연제구 연산동 1255-9,35.18652291,129.0783914,051-868-0728,Y,song/image/sample_image.png,,,,
연제구,더킹호텔,부산광역시 연제구 연산동 417-3,35.18585239,129.1069609,051-752-1999,Y,song/image/sample_image.png,,,,
연제구,브라운도트 호텔 연산토곡점,부산광역시 연제구 연산동 417-23,35.18564384,129.106574,051-752-3312,Y,song/image/sample_image.png,,,,
연제구,호텔로이,부산광역시 연제구 연산동 417-2,35.18587762,129.106534,051-761-2377,Y,song/image/sample_image.png,,,,
연제구,투헤븐호텔,부산광역시 연제구 연산동 418-6,35.18653226,129.1066296,051-755-3542,Y,song/image/sample_image.png,,,,
연제구,연산 토곡 그레이191 호텔,부산광역시 연제구 연산동 417-12,35.18516296,129.1065378,051-758-8001,Y,song/image/sample_image.png,,,,
연제구,호텔 로이,부산광역시 연제구 연산동 417-2,35.18590697,129.1066112,051-761-2377,Y,song/image/sample_image.png,,,,
연제구,호텔오마이,부산광역시 연제구 연산동 417-19,35.18496721,129.1065658,051-751-5800,Y,song/image/sample_image.png,,,,
연제구,샤이어호텔,부산광역시 연제구 연산동 603-54,35.18675928,129.0831931,070-7039-9221,Y,song/image/sample_image.png,,,,
연제구,일루아,부산광역시 연제구 연산동 603-49,35.18653138,129.0836739,051-852-3800,N,song/image/sample_image.png,,,,
연제구,아르반 시티 호텔,부산광역시 연제구 연산동 603-10,35.18697407,129.0833083,051-851-9949,Y,song/image/sample_image.png,,,,
연제구,호텔더루아,부산광역시 연제구 연산동 709-6,35.18436118,129.0820014,051-865-5398,Y,song/image/sample_image.png,,,,
연제구,BNB호텔,부산광역시 연제구 연산동 746-1,35.1851302,129.0830607,051-866-8277,Y,song/image/sample_image.png,,,,
연제구,유아인호텔,부산광역시 연제구 연산동 731-9,35.18539766,129.0830986,051-864-0990,Y,song/image/sample_image.png,,,,
연제구,17th 호텔,부산광역시 연제구 연산동 1242-5,35.18603202,129.0803314,051-851-5556,Y,song/image/sample_image.png,,,,
연제구,하운드호텔 연산,부산광역시 연제구 연산동 1244-7,35.18606603,129.0794033,051-866-3700,Y,song/image/sample_image.png,,,,
연제구,다이아몬드호텔,부산광역시 연제구 연산동 1127-1,35.18772367,129.0793516,051-867-9735,Y,song/image/sample_image.png,,,,
연제구,부원장,부산광역시 연제구 연산동 1255-19,35.18642857,129.0780412,051-862-4038,N,song/image/sample_image.png,,,,
연제구,엠버스호텔,부산광역시 연제구 연산동 708-14,35.18394103,129.081643,051-868-9151,Y,song/image/sample_image.png,,,,
연제구,굿스테이 센트럴 호텔,부산광역시 연제구 연산동 675-9,35.1877504,129.0815451,051-866-6525,Y,song/image/sample_image.png,,,,
연제구,목화호텔,부산광역시 연제구 연산동 1124-3,35.18806053,129.0806004,051-853-1818,Y,song/image/sample_image.png,,,,
연제구,하운드호텔 연산,부산광역시 연제구 온천동 1446-1,35.18609048,129.0793938,051-866-3700,Y,song/image/sample_image.png,,,,
영도구,노스하버호텔부산,부산광역시 영도구 대교동1가 40,35.09394251,129.0373614,051-414-3333,Y,song/image/sample_image.png,,,,
영도구,미디호텔부산,부산광역시 영도구 대교동1가 40,35.09401694,129.0373291,051-418-8888,Y,song/image/sample_image.png,,,,
영도구,베이하운드호텔,부산광역시 영도구 대교동1가 24838,35.09314878,129.038423,051-413-1114,Y,song/image/sample_image.png,,,,
영도구,낙원장,부산광역시 영도구 대교동2가 108-3,35.09163777,129.0422684,051-413-0287,N,song/image/sample_image.png,,,,
영도구,함지골청소년수련관,부산광역시 영도구 동삼동 149-4,35.07445344,129.0541515,051-405-5223,Y,song/image/sample_image.png,,,,
영도구,태종파크텔,부산광역시 영도구 동삼동 979-8,35.06491823,129.080614,051-405-3600,Y,song/image/sample_image.png,,,,
영도구,호텔브릿지,부산광역시 영도구 봉래동1가 ,35.09416941,129.0389774,051-415-1008,Y,song/image/sample_image.png,,,,
영도구,라발스호텔,부산광역시 영도구 봉래동1가 29,35.09448004,129.0391321,051-790-1500,Y,song/image/sample_image.png,,,,
영도구,글랜스호텔,부산광역시 영도구 봉래동1가 ,35.09344561,129.0388484,051-418-3845,Y,song/image/sample_image.png,,,,
영도구,프리하우스,부산광역시 영도구 봉래동5가 119-41,35.09303507,129.0550097,070-7105-8107,N,song/image/sample_image.png,,,,
영도구,청학소담,부산광역시 영도구 청학동 398-20,35.09352141,129.0582109,051-514-7529,N,song/image/sample_image.png,,,,
중구,이코노미24게이스하우스,부산광역시 중구 광복동1가 ,35.09938406,129.0345147,051-526-1121,N,song/image/sample_image.png,,,,
중구,더라스트호텔,부산광역시 중구 광복동1가 ,35.09887569,129.0337625,051-255-0770,Y,song/image/sample_image.png,,,,
중구,WA호텔,부산광역시 중구 광복동1가 33,35.09904314,129.034993,051-245-0055,Y,song/image/sample_image.png,,,,
중구,바르도호텔,부산광역시 중구 광복동2가 2-81,35.09930783,129.0325369,051-248-3339,Y,song/image/sample_image.png,,,,
중구,이지스테이,부산광역시 중구 광복동3가 5-51,35.09981123,129.0315,051-231-2313,N,song/image/sample_image.png,,,,
중구,24게스트하우스,부산광역시 중구 남포동1가 ,35.09682595,129.0264085,051-257-7005,Y,song/image/sample_image.png,,,,
중구,24게스트하우스,부산광역시 중구 남포동1가 ,35.09764829,129.0345052,051-257-7005,N,song/image/sample_image.png,,,,
중구,호텔모모,부산광역시 중구 남포동1가 12785,35.09672876,129.0354641,051-243-2900,N,song/image/sample_image.png,,,,
중구,스테이웰호텔,부산광역시 중구 남포동2가 37,35.09793834,129.0333936,051-710-0096,Y,song/image/sample_image.png,,,,
중구,펀스테이게스트하우스,부산광역시 중구 남포동2가 ,35.09808016,129.0326388,051-254-2203,N,song/image/sample_image.png,,,,
중구,미니호텔메이,부산광역시 중구 남포동2가 ,35.09828341,129.032287,051-243-3600,Y,song/image/sample_image.png,,,,
중구,호텔린,부산광역시 중구 남포동2가 ,35.09828341,129.032287,051-244-2860,Y,song/image/sample_image.png,,,,
중구,K게스트하우스,부산광역시 중구 남포동2가 11355,35.09813514,129.0329179,070-8848-3650,N,song/image/sample_image.png,,,,
중구,K게스트하우스,부산광역시 중구 남포동2가 36-22,35.09801969,129.0330494,070-8848-3650,N,song/image/sample_image.png,,,,
중구,브로시스호텔,부산광역시 중구 남포동4가 ,35.09859519,129.0308887,051-256-5818,Y,song/image/sample_image.png,,,,
중구,스탠포드인부산,부산광역시 중구 남포동5가 20455,35.09785869,129.0299505,051-795-7700,Y,song/image/sample_image.png,,,,
중구,호텔포레프리미어,부산광역시 중구 남포동5가 ,35.09841612,129.0296679,051-242-2200,Y,song/image/sample_image.png,,,,
중구,팝콘호스텔,부산광역시 중구 남포동5가 19360,35.0977582,129.0295468,051-246-2097,N,song/image/sample_image.png,,,,
중구,호텔노아,부산광역시 중구 남포동5가 29221,35.09748192,129.0292844,051-710-6777,Y,song/image/sample_image.png,,,,
중구,삼원장,부산광역시 중구 남포동5가 21186,35.09787867,129.030169,051-245-7916,N,song/image/sample_image.png,,,,
중구,MGM호텔,부산광역시 중구 남포동6가 101-4,35.09794813,129.026131,051-231-8661,Y,song/image/sample_image.png,,,,
중구,브이호텔,부산광역시 중구 남포동6가 105-1,35.0978713,129.0257736,051-244-0700,Y,song/image/sample_image.png,,,,
중구,게스트하우스디어문,부산광역시 중구 남포동6가 34700,35.09836846,129.0268976,051-248-7179,N,song/image/sample_image.png,,,,
중구,태양장,부산광역시 중구 남포동6가 115-7,35.09659254,129.0262818,051-246-0987,N,song/image/sample_image.png,,,,
중구,오션투헤븐호텔앤스파,부산광역시 중구 남포동6가 29,35.09669044,129.0266548,051-241-0069,Y,song/image/sample_image.png,,,,
중구,BIFF게스트하우스,부산광역시 중구 남포동6가 34759,35.0982571,129.0269694,051-245-1937,N,song/image/sample_image.png,,,,
중구,신흥,부산광역시 중구 남포동6가 29312,35.09804906,129.0275019,051-244-4321,N,song/image/sample_image.png,,,,
중구,토요코인호텔,부산광역시 중구 대창동1가 ,35.10902456,129.0366463,051-442-1045,Y,song/image/sample_image.png,,,,
중구,K79게스트하우스,부산광역시 중구 대청동2가 ,35.10258922,129.0304784,051-242-8279,Y,song/image/sample_image.png,,,,
중구,넘버25호텔,부산광역시 중구 대청동2가 ,35.10311942,129.031695,051-464-8532,Y,song/image/sample_image.png,,,,
중구,호텔콘트,부산광역시 중구 대청동2가 30-17,35.10190464,129.0314402,051-244-0088,Y,song/image/sample_image.png,,,,
중구,하늘섬게스트하우스,부산광역시 중구 동광동1가 ,35.09990907,129.0354688,051-243-2483,N,song/image/sample_image.png,,,,
중구,부산관광호텔,부산광역시 중구 동광동2가 ,35.10057499,129.0346015,051-241-4301,Y,song/image/sample_image.png,,,,
중구,MU호텔,부산광역시 중구 동광동2가 ,35.09993967,129.0342552,051-243-0076,Y,song/image/sample_image.png,,,,
중구,비엔비펜션,부산광역시 중구 동광동2가 11-46,35.10000638,129.0343348,051-241-0007,N,song/image/sample_image.png,,,,
중구,소유호텔,부산광역시 중구 동광동2가 ,35.10081706,129.0343742,051-253-1118,Y,song/image/sample_image.png,,,,
중구,호텔야자,부산광역시 중구 동광동2가 ,35.09991692,129.0345709,051-247-1030,Y,song/image/sample_image.png,,,,
중구,부산게스트하우스타워,부산광역시 중구 동광동2가 17-14,35.10028687,129.0341365,051-246-7314,N,song/image/sample_image.png,,,,
중구,아리아호텔,부산광역시 중구 동광동2가 17-26,35.10075166,129.0339713,051-257-9882,Y,song/image/sample_image.png,,,,
중구,엘리제호텔,부산광역시 중구 동광동3가 46,35.10103081,129.0339701,051-241-4008,Y,song/image/sample_image.png,,,,
중구,더하운드호텔,부산광역시 중구 동광동3가 ,35.10201804,129.0339878,051-231-3123,Y,song/image/sample_image.png,,,,
중구,엘리제호텔,부산광역시 중구 동광동3가 46,35.1010197,129.033979,051-241-4008,Y,song/image/sample_image.png,,,,
중구,와이티티호텔남포,부산광역시 중구 동광동3가 14,35.10154966,129.0347067,051-254-7772,Y,song/image/sample_image.png,,,,
중구,타워힐 호텔,부산광역시 중구 동광동3가 20,35.10113477,129.0343481,051-250-6100,Y,song/image/sample_image.png,,,,
